rating,totalUserRatings,latitude,longitude,ZIP,city,stateFIPS,placeFIPS,totalPopulation,malePopulation,femalePopulation,medianAge,medianAgeMale,medianAgeFemale,whitePopulation,blackPopulation,asianPopulation,hispanicPopulation,medianHouseholdIncome,incomeBelow10k,income10kTo15k,income15kTo25k,perCapitaIncome,populationBelowPoverty,medianGrossRent,totalHousingUnits,ownerOccupiedHousingUnits,renterOccupiedHousingUnits,medianHomeValue,medianMonthlyHousingCosts,medianYearStructureBuilt,totalEducationPopulation,bachelorsDegree,mastersDegree,doctorateDegree,employedPopulation,occupationData,managementOccupation,serviceOccupation,foreignBornPopulation,notHispanicWhitePopulation,notHispanicBlackPopulation,commuters,meanTravelTime,carAvailability,disabilityPopulation,healthInsurancePopulation,householdPopulation,singleParentHouseholds,marriedPopulation,place,successMetric,nearestDistanceToTRH,successProbability,predictedLabel,existingLocation,ZIP3
0.0,0.0,34.76191,-83.29858,29658.0,WESTMINSTER,45,76165,2543,1247,1296,40.7,38.6,43.0,2143,318,15,43,37069,129,148,95,20266,691,620.0,1314,625,487,115500.0,620.0,1976,1753,524,237,59,1049,943,-666666666,35450,43,318,15,927,20465,1112,2543,2543,1112,659,2039,76165.0,0.0,37.135602779418846,0.0633296732063435,Unlikely Successful,0,296
0.0,0.0,34.65641,-83.15284,29693.0,WESTMINSTER,45,76165,2543,1247,1296,40.7,38.6,43.0,2143,318,15,43,37069,129,148,95,20266,691,620.0,1314,625,487,115500.0,620.0,1976,1753,524,237,59,1049,943,-666666666,35450,43,318,15,927,20465,1112,2543,2543,1112,659,2039,76165.0,0.0,26.977456024503372,0.0555176419919578,Unlikely Successful,0,296
0.0,0.0,34.6405,-82.41495,29669.0,WEST PELZER,45,76345,1049,503,546,35.8,40.1,33.3,981,30,0,19,37667,57,37,32,15112,292,708.0,407,172,186,102900.0,708.0,1971,674,227,84,13,427,407,53906,31563,19,30,0,402,10520,358,1049,1049,358,254,732,76345.0,0.0,16.843840749781897,0.097013516217735,Unlikely Successful,0,296
0.0,0.0,33.89299,-81.23774,29073.0,WHITE KNOLL,45,77042,7476,4038,3438,29.8,20.0,35.6,4424,2564,0,241,69063,105,66,80,26409,610,1216.0,2528,1845,583,163800.0,1216.0,2004,4255,1293,582,278,3836,3727,40369,47986,241,2564,0,3691,93630,2428,7459,7459,2428,1959,5293,77042.0,0.0,14.005666243724374,0.0329899307163275,Unlikely Successful,0,290
0.0,0.0,34.60624,-81.42665,29031.0,WHITMIRE,45,77380,1641,836,805,45.4,41.5,45.4,1321,259,0,10,31464,21,71,127,19318,362,690.0,883,527,146,36800.0,690.0,1953,1167,389,89,52,687,660,-666666666,26923,10,259,0,645,20455,673,1641,1641,673,471,1376,77380.0,0.0,35.10091533224536,0.2733243149640271,Unlikely Successful,0,290
0.0,0.0,34.4992,-81.5961,29178.0,WHITMIRE,45,77380,1641,836,805,45.4,41.5,45.4,1321,259,0,10,31464,21,71,127,19318,362,690.0,883,527,146,36800.0,690.0,1953,1167,389,89,52,687,660,-666666666,26923,10,259,0,645,20455,673,1641,1641,673,471,1376,77380.0,0.0,37.11544567769532,0.2733243149640271,Unlikely Successful,0,291
0.0,0.0,34.99424,-81.96883,29303.0,WHITNEY,45,77425,3999,2003,1996,38.8,42.4,35.6,2404,1380,138,488,43607,96,70,125,20211,799,771.0,1955,947,656,111000.0,771.0,1975,2783,735,392,84,2218,2179,44861,27829,488,1380,138,2130,43920,1603,3999,3999,1603,1141,3085,77425.0,0.0,3.935229560909103,0.9522768713350832,Likely Successful,0,293
0.0,0.0,33.47673,-80.84758,29115.0,WILKINSON HEIGHTS,45,77672,1863,703,1160,49.2,60.0,42.6,46,1817,0,0,19052,423,27,91,16070,550,633.0,1443,466,547,80900.0,633.0,1976,1505,462,129,128,752,657,-666666666,30147,0,1817,0,630,17890,1013,1863,1863,1013,419,1699,77672.0,0.0,42.1696732118022,0.2650834841155448,Unlikely Successful,0,291
0.0,0.0,34.62887,-82.54786,29697.0,WILLIAMSTON,45,77875,4219,1963,2256,43.3,43.1,43.8,3457,490,0,0,57581,41,47,209,24943,518,732.0,2132,1103,627,119800.0,732.0,1966,2864,821,270,170,2346,2138,-666666666,29985,0,490,0,2138,53960,1730,4219,4219,1730,1161,3670,77875.0,0.0,9.584526211242174,0.0683038442598043,Unlikely Successful,0,296
0.0,0.0,33.39871,-81.43217,29853.0,WILLISTON,45,77965,2950,1629,1321,43.3,28.5,51.4,1399,1436,0,20,34149,278,150,79,24574,1220,640.0,1701,704,717,156500.0,640.0,1990,1973,449,242,127,1386,1256,-666666666,31526,20,1436,0,1246,24195,1421,2889,2889,1421,652,2480,77965.0,0.0,49.86758406697076,0.1331038909660674,Unlikely Successful,0,298
0.0,0.0,34.36472,-81.09821,29180.0,WINNSBORO,45,78460,3208,1422,1786,30.9,29.2,36.7,968,2240,0,158,30658,222,48,177,13647,1007,734.0,1701,672,558,116000.0,734.0,1971,1896,837,143,83,827,717,-666666666,35353,158,2144,0,711,15830,1230,3208,3208,1230,777,2293,78460.0,0.0,19.54472333162416,0.1308533965012377,Unlikely Successful,0,291
0.0,0.0,34.36472,-81.09821,29180.0,WINNSBORO MILLS,45,78505,2099,902,1197,45.5,45.6,43.4,579,1520,0,0,36066,158,75,27,16884,580,581.0,1002,583,280,62000.0,581.0,1970,1482,754,105,15,725,694,-666666666,-666666666,0,1520,0,694,12190,863,2099,2099,863,500,1840,78505.0,0.0,19.54472333162416,0.126510226656614,Unlikely Successful,0,291
0.0,0.0,34.09243,-80.92153,29223.0,WOODFIELD,45,78820,9361,4589,4772,34.4,29.3,38.2,1789,5539,559,1723,39148,376,111,93,21668,2077,990.0,4146,1837,1974,109900.0,990.0,1976,6126,1533,602,405,4585,4453,45833,27314,1723,5342,559,4535,112270,3811,9093,9093,3811,2234,7294,78820.0,0.0,1.0717345124372837,0.382212709022538,Unlikely Successful,0,292
0.0,0.0,34.76292,-82.04299,29388.0,WOODRUFF,45,79090,4333,2334,1999,42.3,36.9,49.0,3179,841,0,227,45889,98,120,233,22937,580,582.0,2242,1155,737,-14382453.608695652,582.0,1960,3075,566,602,199,2226,2013,-666666666,37039,227,841,0,2013,51785,1892,4200,4200,1892,885,3765,79090.0,0.0,12.63091429958306,0.0071267948602598,Unlikely Successful,0,293
0.0,0.0,33.6437,-80.19225,29102.0,WYBOO,45,79341,4027,2120,1907,56.7,54.4,61.2,3249,522,156,58,58866,130,96,61,31884,500,917.0,3377,1628,173,174500.0,917.0,1992,3219,832,395,213,1480,1337,62414,34821,58,513,156,1311,50580,1801,4027,4027,1801,1200,3517,79341.0,0.0,42.910299906626015,0.1665478465170886,Unlikely Successful,0,291
0.0,0.0,34.95119,-81.44304,29717.0,YORK,45,79630,8287,3949,4338,35.4,34.2,40.0,4523,2960,0,414,42244,278,249,243,24591,1748,671.0,3625,2001,1280,143000.0,671.0,1976,5430,1593,596,316,3823,3555,44199,30032,414,2960,0,3539,95605,3281,8131,8131,3281,2195,6367,79630.0,0.0,27.280603972748636,0.0638285404257018,Unlikely Successful,0,297
0.0,0.0,34.85738,-81.23223,29726.0,YORK,45,79630,8287,3949,4338,35.4,34.2,40.0,4523,2960,0,414,42244,278,249,243,24591,1748,671.0,3625,2001,1280,143000.0,671.0,1976,5430,1593,596,316,3823,3555,44199,30032,414,2960,0,3539,95605,3281,8131,8131,3281,2195,6367,79630.0,0.0,16.385799828187256,0.0634416139509375,Unlikely Successful,0,297
0.0,0.0,35.02865,-81.40772,29743.0,YORK,45,79630,8287,3949,4338,35.4,34.2,40.0,4523,2960,0,414,42244,278,249,243,24591,1748,671.0,3625,2001,1280,143000.0,671.0,1976,5430,1593,596,316,3823,3555,44199,30032,414,2960,0,3539,95605,3281,8131,8131,3281,2195,6367,79630.0,0.0,22.200238493697167,0.0638285404257018,Unlikely Successful,0,297
0.0,0.0,34.99549,-81.21573,29745.0,YORK,45,79630,8287,3949,4338,35.4,34.2,40.0,4523,2960,0,414,42244,278,249,243,24591,1748,671.0,3625,2001,1280,143000.0,671.0,1976,5430,1593,596,316,3823,3555,44199,30032,414,2960,0,3539,95605,3281,8131,8131,3281,2195,6367,79630.0,0.0,14.834939169014469,0.0634416139509375,Unlikely Successful,0,297
0.0,0.0,40.48444,-111.74447,84004.0,ALPINE,49,540,10509,5225,5284,34.1,37.4,30.7,9944,14,94,248,123450,189,4,10,44088,672,2896.0,2951,2399,440,625800.0,2896.0,1996,5966,465,2218,830,4555,4456,126111,20850,248,14,94,4404,112950,2839,10504,10504,2839,2482,7834,540.0,0.0,7.960734345841445,0.1387472938985281,Unlikely Successful,0,840
0.0,0.0,40.46629,-111.69334,84003.0,AMERICAN FORK,49,1310,31636,16050,15586,28.1,27.0,29.3,28855,102,354,2749,78690,209,178,224,28676,1943,1256.0,9562,6833,2421,322500.0,1256.0,1991,17691,2470,4966,1459,14823,14227,66761,37519,2749,102,339,13941,266915,9254,31284,31284,9254,7730,22934,1310.0,0.0,8.89879511728166,0.0059240869170699,Unlikely Successful,0,840
0.0,0.0,40.48444,-111.74447,84004.0,AMERICAN FORK,49,1310,31636,16050,15586,28.1,27.0,29.3,28855,102,354,2749,78690,209,178,224,28676,1943,1256.0,9562,6833,2421,322500.0,1256.0,1991,17691,2470,4966,1459,14823,14227,66761,37519,2749,102,339,13941,266915,9254,31284,31284,9254,7730,22934,1310.0,0.0,7.960734345841445,0.0039089451871754,Unlikely Successful,0,840
0.0,0.0,40.29122,-109.83882,84026.0,BALLARD,49,3345,1508,773,735,33.7,32.4,35.3,1259,0,73,231,66354,21,13,16,20006,243,1100.0,415,343,34,170300.0,1100.0,1993,876,344,76,38,692,604,73750,40417,231,0,73,591,8585,377,1508,1508,377,290,1090,3345.0,0.0,96.27686620183955,0.3057845583671093,Unlikely Successful,0,840
0.0,0.0,38.3292,-112.54441,84713.0,BEAVER,49,4060,3115,1587,1528,38.6,36.7,39.6,2980,0,0,175,66696,26,34,35,26613,97,707.0,1320,942,178,245400.0,707.0,1977,2000,420,451,24,1360,1346,62567,-666666666,175,0,0,1310,19745,1120,3087,3087,1120,914,2372,4060.0,0.0,99.05583980460204,0.9766614634501416,Likely Successful,0,847
0.0,0.0,38.19714,-112.76195,84731.0,BEAVER,49,4060,3115,1587,1528,38.6,36.7,39.6,2980,0,0,175,66696,26,34,35,26613,97,707.0,1320,942,178,245400.0,707.0,1977,2000,420,451,24,1360,1346,62567,-666666666,175,0,0,1310,19745,1120,3087,3087,1120,914,2372,4060.0,0.0,85.09318017653386,0.9766614634501416,Likely Successful,0,847
0.0,0.0,41.77938,-111.68316,84321.0,BENSON,49,5050,1793,908,885,32.5,20.6,33.3,1774,0,0,111,50370,0,11,0,22558,0,854.0,551,441,103,239200.0,854.0,1980,996,347,158,36,835,753,53185,35313,111,0,0,722,9810,544,1793,1793,544,414,1136,5050.0,0.0,7.896355140706965,0.7059827861185337,Likely Successful,0,843
0.0,0.0,37.52687,-109.42054,84511.0,BLANDING,49,6370,3594,1717,1877,27.3,21.7,30.9,2446,6,86,316,57758,61,77,30,22829,607,741.0,1208,705,384,174400.0,741.0,1979,1889,315,402,104,1549,1500,36750,52109,316,6,86,1478,14960,1089,3532,3532,1089,808,2452,6370.0,0.0,87.65264978731524,0.0063290509735021,Unlikely Successful,0,845
0.0,0.0,37.40827,-110.56844,84533.0,BLANDING,49,6370,3594,1717,1877,27.3,21.7,30.9,2446,6,86,316,57758,61,77,30,22829,607,741.0,1208,705,384,174400.0,741.0,1979,1889,315,402,104,1549,1500,36750,52109,316,6,86,1478,14960,1089,3532,3532,1089,808,2452,6370.0,0.0,140.7370659154604,0.0063290509735021,Unlikely Successful,0,845
0.0,0.0,40.495,-111.9444,84065.0,BLUFFDALE,49,6810,14802,7498,7304,29.5,28.2,32.3,14079,279,98,830,113023,41,17,69,34766,508,1394.0,4029,3144,831,482100.0,1394.0,2008,8244,2075,2158,551,7495,7296,90313,44279,830,279,98,7293,144555,3975,14786,14786,3975,3299,9825,6810.0,0.0,3.773018578866105,0.0012677324377382,Unlikely Successful,0,840
0.0,0.0,40.87433,-111.83042,84010.0,BOUNTIFUL,49,7690,43991,21920,22071,32.4,31.9,32.9,40747,240,588,2881,83660,446,166,283,35839,2124,1148.0,14961,10703,3475,343900.0,1148.0,1972,27643,4159,8559,3524,21433,20931,75441,30964,2881,229,588,20657,420840,14178,43549,43549,14178,10749,32912,7690.0,0.0,3.498692016072517,0.0960119675855383,Unlikely Successful,0,840
0.0,0.0,40.8894,-111.8808,84011.0,BOUNTIFUL,49,7690,43991,21920,22071,32.4,31.9,32.9,40747,240,588,2881,83660,446,166,283,35839,2124,1148.0,14961,10703,3475,343900.0,1148.0,1972,27643,4159,8559,3524,21433,20931,75441,30964,2881,229,588,20657,420840,14178,43549,43549,14178,10749,32912,7690.0,0.0,0.6627059910764468,0.0580178499739793,Unlikely Successful,0,840
0.0,0.0,40.84078,-111.91754,84054.0,BOUNTIFUL,49,7690,43991,21920,22071,32.4,31.9,32.9,40747,240,588,2881,83660,446,166,283,35839,2124,1148.0,14961,10703,3475,343900.0,1148.0,1972,27643,4159,8559,3524,21433,20931,75441,30964,2881,229,588,20657,420840,14178,43549,43549,14178,10749,32912,7690.0,0.0,3.81783441946861,0.0960119675855383,Unlikely Successful,0,840
0.0,0.0,40.8891,-111.92898,84087.0,BOUNTIFUL,49,7690,43991,21920,22071,32.4,31.9,32.9,40747,240,588,2881,83660,446,166,283,35839,2124,1148.0,14961,10703,3475,343900.0,1148.0,1972,27643,4159,8559,3524,21433,20931,75441,30964,2881,229,588,20657,420840,14178,43549,43549,14178,10749,32912,7690.0,0.0,1.9195206717900617,0.0857270632464009,Unlikely Successful,0,840
0.0,0.0,41.57956,-112.04769,84302.0,BRIGHAM CITY,49,8460,19336,9778,9558,32.6,31.5,34.0,17661,139,161,1798,57312,493,232,163,24590,1641,760.0,6936,4323,2240,197500.0,760.0,1969,11750,2829,2122,626,9033,8676,56250,37165,1798,114,152,8503,183015,6563,19006,19006,6563,4822,14513,8460.0,0.0,16.54150562163642,0.0063146848432236,Unlikely Successful,0,843
0.0,0.0,41.82722,-111.99867,84304.0,BRIGHAM CITY,49,8460,19336,9778,9558,32.6,31.5,34.0,17661,139,161,1798,57312,493,232,163,24590,1641,760.0,6936,4323,2240,197500.0,760.0,1969,11750,2829,2122,626,9033,8676,56250,37165,1798,114,152,8503,183015,6563,19006,19006,6563,4822,14513,8460.0,0.0,9.82261829268938,0.0564658860701238,Unlikely Successful,0,843
0.0,0.0,41.71375,-112.09908,84309.0,BRIGHAM CITY,49,8460,19336,9778,9558,32.6,31.5,34.0,17661,139,161,1798,57312,493,232,163,24590,1641,760.0,6936,4323,2240,197500.0,760.0,1969,11750,2829,2122,626,9033,8676,56250,37165,1798,114,152,8503,183015,6563,19006,19006,6563,4822,14513,8460.0,0.0,14.073135407885902,0.0063146848432236,Unlikely Successful,0,843
0.0,0.0,41.49253,-111.93868,84324.0,BRIGHAM CITY,49,8460,19336,9778,9558,32.6,31.5,34.0,17661,139,161,1798,57312,493,232,163,24590,1641,760.0,6936,4323,2240,197500.0,760.0,1969,11750,2829,2122,626,9033,8676,56250,37165,1798,114,152,8503,183015,6563,19006,19006,6563,4822,14513,8460.0,0.0,19.066691139310777,0.0065900939702628,Unlikely Successful,0,843
0.0,0.0,39.53214,-110.80393,84501.0,CARBONVILLE,49,10440,1170,597,573,44.2,36.5,44.7,941,0,0,162,73875,32,0,10,32379,110,708.0,621,368,154,161500.0,708.0,1981,880,198,106,10,570,545,83971,-666666666,162,0,0,544,13050,522,1170,1170,522,363,925,10440.0,0.0,60.69730427182701,0.9877644229340762,Likely Successful,0,845
0.0,0.0,39.24932,-111.00912,84513.0,CASTLE DALE,49,10660,1380,691,689,38.1,35.2,40.9,1380,0,0,19,51688,17,15,73,22306,244,604.0,650,433,92,135000.0,604.0,1978,897,206,116,46,449,424,34000,-666666666,19,0,0,424,8385,525,1380,1380,525,362,990,10660.0,0.0,69.34824641117379,0.2021376077021818,Unlikely Successful,0,845
0.0,0.0,37.55477,-113.25665,84720.0,CEDAR CITY,49,11320,33404,16855,16549,26.1,25.9,26.2,29493,337,377,3747,52524,745,727,490,21540,6748,809.0,12109,5899,5015,227500.0,809.0,1993,17404,3367,4010,1109,15798,14936,41432,35254,3747,337,338,14746,189805,10914,33077,33077,10914,7739,25225,11320.0,0.0,33.24432178396147,0.0587773051832392,Unlikely Successful,0,847
0.0,0.0,37.77021,-113.13308,84721.0,CEDAR CITY,49,11320,33404,16855,16549,26.1,25.9,26.2,29493,337,377,3747,52524,745,727,490,21540,6748,809.0,12109,5899,5015,227500.0,809.0,1993,17404,3367,4010,1109,15798,14936,41432,35254,3747,337,338,14746,189805,10914,33077,33077,10914,7739,25225,11320.0,0.0,49.56362412753155,0.0411442994571517,Unlikely Successful,0,847
0.0,0.0,37.48553,-113.57582,84722.0,CEDAR CITY,49,11320,33404,16855,16549,26.1,25.9,26.2,29493,337,377,3747,52524,745,727,490,21540,6748,809.0,12109,5899,5015,227500.0,809.0,1993,17404,3367,4010,1109,15798,14936,41432,35254,3747,337,338,14746,189805,10914,33077,33077,10914,7739,25225,11320.0,0.0,25.00431141481828,0.0429416360181389,Unlikely Successful,0,847
0.0,0.0,37.52102,-113.14592,84742.0,CEDAR CITY,49,11320,33404,16855,16549,26.1,25.9,26.2,29493,337,377,3747,52524,745,727,490,21540,6748,809.0,12109,5899,5015,227500.0,809.0,1993,17404,3367,4010,1109,15798,14936,41432,35254,3747,337,338,14746,189805,10914,33077,33077,10914,7739,25225,11320.0,0.0,34.544053222267706,0.0587773051832392,Unlikely Successful,0,847
0.0,0.0,37.45227,-113.25166,84757.0,CEDAR CITY,49,11320,33404,16855,16549,26.1,25.9,26.2,29493,337,377,3747,52524,745,727,490,21540,6748,809.0,12109,5899,5015,227500.0,809.0,1993,17404,3367,4010,1109,15798,14936,41432,35254,3747,337,338,14746,189805,10914,33077,33077,10914,7739,25225,11320.0,0.0,27.287876237349494,0.045938168286303,Unlikely Successful,0,847
0.0,0.0,37.46882,-112.72644,84762.0,CEDAR CITY,49,11320,33404,16855,16549,26.1,25.9,26.2,29493,337,377,3747,52524,745,727,490,21540,6748,809.0,12109,5899,5015,227500.0,809.0,1993,17404,3367,4010,1109,15798,14936,41432,35254,3747,337,338,14746,189805,10914,33077,33077,10914,7739,25225,11320.0,0.0,50.21199174341204,0.0548894502573019,Unlikely Successful,0,847
0.0,0.0,37.41197,-113.47217,84781.0,CEDAR CITY,49,11320,33404,16855,16549,26.1,25.9,26.2,29493,337,377,3747,52524,745,727,490,21540,6748,809.0,12109,5899,5015,227500.0,809.0,1993,17404,3367,4010,1109,15798,14936,41432,35254,3747,337,338,14746,189805,10914,33077,33077,10914,7739,25225,11320.0,0.0,20.05434938306997,0.045938168286303,Unlikely Successful,0,847
0.0,0.0,40.38586,-111.68421,84062.0,CEDAR HILLS,49,11440,10190,5179,5011,25.3,24.4,26.9,9935,11,97,622,107440,59,48,18,29271,532,1776.0,2579,2173,336,396000.0,1776.0,2002,5124,275,1800,652,4281,4173,86875,51528,622,0,97,4044,81215,2509,10190,10190,2509,2285,6975,11440.0,0.0,7.56447111154878,0.0099372023459032,Unlikely Successful,0,840
0.0,0.0,39.09816,-111.81353,84622.0,CENTERFIELD,49,11870,1531,795,736,34.6,31.4,39.3,1417,0,0,137,70545,12,0,38,23887,109,695.0,537,439,49,216800.0,695.0,1979,918,299,96,28,779,748,51923,44000,137,0,0,712,9200,488,1485,1485,488,390,1169,11870.0,0.0,71.45998412805945,0.9137818709716948,Likely Successful,0,846
0.0,0.0,40.93311,-111.85308,84014.0,CENTERVILLE,49,11980,17527,8665,8862,38.5,37.7,39.9,16378,94,334,907,100230,84,141,109,40284,460,1244.0,6003,5128,793,349400.0,1244.0,1987,11582,1460,3723,1426,8579,8439,72593,76786,907,94,334,8358,153715,5921,17463,17463,5921,4804,13496,11980.0,0.0,3.4691018178172897,0.0132732065562938,Unlikely Successful,0,840
0.0,0.0,41.12073,-112.06129,84015.0,CLEARFIELD,49,13850,31622,16228,15394,29.0,29.1,28.9,25693,848,779,5925,62374,413,483,453,24517,3160,1117.0,10752,6037,4173,222300.0,1117.0,1984,18016,4584,2965,846,15493,15000,51949,33899,5925,706,762,15480,329160,10210,30853,30853,10210,7318,23136,13850.0,0.0,5.304374355742285,0.0265409876784446,Unlikely Successful,0,840
0.0,0.0,41.1108,-112.026,84016.0,CLEARFIELD,49,13850,31622,16228,15394,29.0,29.1,28.9,25693,848,779,5925,62374,413,483,453,24517,3160,1117.0,10752,6037,4173,222300.0,1117.0,1984,18016,4584,2965,846,15493,15000,51949,33899,5925,706,762,15480,329160,10210,30853,30853,10210,7318,23136,13850.0,0.0,3.42874008299242,0.0265409876784446,Unlikely Successful,0,840
0.0,0.0,41.12679,-111.99084,84056.0,CLEARFIELD,49,13850,31622,16228,15394,29.0,29.1,28.9,25693,848,779,5925,62374,413,483,453,24517,3160,1117.0,10752,6037,4173,222300.0,1117.0,1984,18016,4584,2965,846,15493,15000,51949,33899,5925,706,762,15480,329160,10210,30853,30853,10210,7318,23136,13850.0,0.0,3.477053048081988,0.0265409876784446,Unlikely Successful,0,840
0.0,0.0,41.05975,-112.06933,84075.0,CLEARFIELD,49,13850,31622,16228,15394,29.0,29.1,28.9,25693,848,779,5925,62374,413,483,453,24517,3160,1117.0,10752,6037,4173,222300.0,1117.0,1984,18016,4584,2965,846,15493,15000,51949,33899,5925,706,762,15480,329160,10210,30853,30853,10210,7318,23136,13850.0,0.0,4.958576824187551,0.0265409876784446,Unlikely Successful,0,840
0.0,0.0,41.6383,-111.9305,84089.0,CLEARFIELD,49,13850,31622,16228,15394,29.0,29.1,28.9,25693,848,779,5925,62374,413,483,453,24517,3160,1117.0,10752,6037,4173,222300.0,1117.0,1984,18016,4584,2965,846,15493,15000,51949,33899,5925,706,762,15480,329160,10210,30853,30853,10210,7318,23136,13850.0,0.0,9.6292693148727,0.0411123433977537,Unlikely Successful,0,840
0.0,0.0,41.12073,-112.06129,84015.0,CLINTON,49,14290,22191,11466,10725,30.0,25.7,32.5,20039,323,296,2959,88023,75,57,82,28918,535,1441.0,6380,5533,725,267400.0,1441.0,1998,12080,3143,1989,694,10973,10367,58472,42108,2959,291,287,10446,227140,6258,22010,22010,6258,5381,15951,14290.0,0.0,5.304374355742285,0.0062879221125253,Unlikely Successful,0,840
0.0,0.0,40.9549,-111.20582,84017.0,COALVILLE,49,14840,2066,1016,1050,26.9,26.4,30.5,1592,31,0,916,80063,16,0,0,23674,78,1068.0,611,374,163,277500.0,1068.0,1976,1117,329,172,18,1050,1028,48365,52019,916,31,0,1023,26935,537,2066,2066,537,443,1405,14840.0,0.0,36.2025637167736,0.045242260099258,Unlikely Successful,0,840
0.0,0.0,40.61533,-111.89176,84047.0,COTTONWOOD HEIGHTS,49,16270,33865,16309,17556,39.0,38.9,39.2,31207,63,910,1703,95427,388,228,236,46632,2011,1288.0,13474,9005,3544,402100.0,1288.0,1977,23644,3075,7138,3576,19304,18757,76513,47083,1703,63,897,18486,356015,12549,33842,33842,12549,8742,27752,16270.0,0.0,3.8038132030176137,0.038698355794542,Unlikely Successful,0,840
0.0,0.0,40.35839,-111.188,84032.0,DANIEL,49,18140,1147,627,520,32.8,28.3,37.7,976,23,10,163,89583,2,10,0,30146,25,900.0,343,265,33,493400.0,900.0,1984,655,215,136,32,588,583,87083,43667,163,23,10,577,13335,298,1147,1147,298,260,870,18140.0,0.0,26.856002991804164,0.4923202040726456,Unlikely Successful,0,840
0.0,0.0,39.38429,-112.58756,84624.0,DELTA,49,18910,3604,1747,1857,37.0,36.4,38.0,3125,40,32,753,52639,68,43,113,22905,866,813.0,1439,784,489,157100.0,813.0,1967,2311,784,411,114,1425,1379,98000,27071,753,35,32,1359,17290,1273,3516,3516,1273,981,2600,18910.0,0.0,71.6309175148816,0.7749607787503697,Likely Successful,0,846
0.0,0.0,40.49885,-111.8635,84020.0,DRAPER,49,20120,48594,25054,23540,32.9,33.1,32.7,42584,1060,1724,3534,112541,375,177,190,46360,2171,1436.0,14995,11190,3200,517100.0,1436.0,2002,29579,3511,9032,3601,23706,23091,106096,31091,3534,1060,1724,22818,460345,14390,46174,46174,14390,11692,36411,20120.0,0.0,4.5534904193211485,0.0050763696254203,Unlikely Successful,0,840
0.0,0.0,40.10998,-110.51593,84021.0,DUCHESNE,49,20340,2019,1054,965,35.0,35.1,34.8,1903,8,6,82,59125,17,32,55,21017,250,898.0,744,443,200,161700.0,898.0,1977,1205,414,80,18,785,766,39808,61607,82,8,6,751,14025,643,1838,1838,643,519,1493,20340.0,0.0,59.87040056387608,0.246376830606189,Unlikely Successful,0,840
0.0,0.0,40.15643,-110.79453,84027.0,DUCHESNE,49,20340,2019,1054,965,35.0,35.1,34.8,1903,8,6,82,59125,17,32,55,21017,250,898.0,744,443,200,161700.0,898.0,1977,1205,414,80,18,785,766,39808,61607,82,8,6,751,14025,643,1838,1838,643,519,1493,20340.0,0.0,45.137229930071925,0.0873560793436677,Unlikely Successful,0,840
0.0,0.0,40.39552,-110.43131,84051.0,DUCHESNE,49,20340,2019,1054,965,35.0,35.1,34.8,1903,8,6,82,59125,17,32,55,21017,250,898.0,744,443,200,161700.0,898.0,1977,1205,414,80,18,785,766,39808,61607,82,8,6,751,14025,643,1838,1838,643,519,1493,20340.0,0.0,66.69456548637476,0.2644433334006101,Unlikely Successful,0,840
0.0,0.0,40.3456,-110.41394,84073.0,DUCHESNE,49,20340,2019,1054,965,35.0,35.1,34.8,1903,8,6,82,59125,17,32,55,21017,250,898.0,744,443,200,161700.0,898.0,1977,1205,414,80,18,785,766,39808,61607,82,8,6,751,14025,643,1838,1838,643,519,1493,20340.0,0.0,66.89094460903847,0.2644433334006101,Unlikely Successful,0,840
0.0,0.0,40.32277,-111.99942,84005.0,EAGLE MOUNTAIN,49,20810,35431,18299,17132,19.0,19.0,19.0,32720,129,75,3611,87094,112,40,83,21383,2261,1634.0,8256,7326,676,317500.0,1634.0,2007,15643,2447,4512,821,14635,14117,79254,41985,3611,129,67,14099,407815,8002,35302,35302,8002,7640,20301,20810.0,0.0,10.130187022475894,0.00023175637418,Unlikely Successful,0,840
0.0,0.0,40.73988,-111.53504,84098.0,EAST BASIN,49,20850,3486,1682,1804,37.4,39.6,36.4,3301,10,52,320,136964,0,0,0,68993,4,2679.0,1484,838,94,743100.0,2679.0,2000,2026,208,534,395,1592,1582,114688,-666666666,320,10,52,1521,29555,932,3383,3383,932,846,2599,20850.0,0.0,21.51208839003208,0.1086100574321633,Unlikely Successful,0,840
0.0,0.0,39.53392,-110.41949,84520.0,EAST CARBON,49,20890,1589,852,737,45.3,40.0,50.4,1498,0,0,299,29867,72,82,28,19923,377,627.0,888,406,185,60700.0,627.0,1945,1086,281,78,24,578,532,40833,39261,299,0,0,518,13405,591,1589,1589,591,405,1246,20890.0,0.0,76.96828174087992,0.0669295224284968,Unlikely Successful,0,845
0.0,0.0,39.95633,-111.69342,84651.0,ELK RIDGE,49,22370,3994,2024,1970,27.1,24.8,29.2,3808,0,19,151,103875,10,0,7,28404,94,1429.0,1040,983,28,398800.0,1429.0,2003,2063,356,455,208,1573,1509,70000,21875,151,0,19,1503,38000,1011,3992,3992,1011,953,2584,22370.0,0.0,11.96236239274162,0.0010358388300999,Unlikely Successful,0,846
